eventID,postID,postCategories,postPriority
45,1128339368962351105,"['Location', 'Factoid']",Low
45,1128339466727247872,"['Location', 'EmergingThreats', 'MultimediaShare']",Low
45,1128340444662730753,"['Location', 'EmergingThreats', 'MultimediaShare', 'News']",Low
45,1128340451352645632,"['Location', 'Factoid']",Low
45,1128340468402728960,"['Location', 'EmergingThreats', 'MultimediaShare', 'News']",Low
45,1128342022476091393,"['Location', 'EmergingThreats']",Low
45,1128342065870508033,"['Location', 'EmergingThreats', 'MultimediaShare', 'Factoid', 'News']",Low
45,1128342535569432581,"['Location', 'EmergingThreats', 'Factoid', 'Hashtags', 'News']",Low
45,1128342735742697475,"['Location', 'MultimediaShare', 'Factoid']",Low
45,1128344240407437312,"['Location', 'Factoid', 'Hashtags']",Low
45,1128344259550007296,"['Location', 'News']",Low
45,1128344352931999744,"['Location', 'MultimediaShare', 'Factoid', 'News']",Low
45,1128344407483330560,"['Location', 'MultimediaShare', 'Factoid', 'News']",Low
45,1128344484008402944,"['Location', 'Factoid', 'News']",Low
45,1128344522155388928,"['Location', 'EmergingThreats']",Low
45,1128344749176381440,"['Location', 'MultimediaShare', 'Factoid', 'News']",Low
45,1128344845947424769,"['Location', 'Factoid', 'News']",Low
45,1128345738986098688,"['Location', 'MultimediaShare', 'Factoid', 'News']",Low
45,1128346141555171328,"['Location', 'EmergingThreats', 'News']",Low
45,1128346368735473664,"['Location', 'EmergingThreats', 'Factoid']",Low
45,1128346619403915264,"['Location', 'EmergingThreats']",Low
45,1128347363377131520,"['Location', 'EmergingThreats']",Low
45,1128347659423453184,"['Location', 'EmergingThreats', 'Factoid', 'News']",Low
45,1128347758572777473,"['Location', 'Factoid', 'News']",Low
45,1128347924465946625,"['Location', 'Factoid']",Low
45,1128347964341198849,"['Location', 'MultimediaShare', 'Factoid']",Low
45,1128348883543785475,"['Location', 'MultimediaShare', 'Factoid', 'News']",Low
45,1128351273177063426,"['Location', 'Factoid', 'News']",Low
45,1128352019859697664,"['Location', 'MultimediaShare', 'Factoid']",Low
45,1128353033006538752,"['Location', 'Factoid', 'News']",Low
45,1128353066938294272,"['Location', 'MultimediaShare', 'Factoid']",Low
45,1128355212287254531,"['Location', 'Factoid', 'News']",Low
45,1128355449445736448,"['Location', 'Factoid', 'Hashtags']",Low
45,1128355884340535301,['Factoid'],Low
45,1128356913727643649,"['Location', 'Factoid']",Low
45,1128357060465262592,"['Location', 'Factoid']",Low
45,1128358657664614402,"['Location', 'Factoid', 'News']",Low
45,1128359631628263425,"['Location', 'Factoid']",Low
45,1128360261411323905,"['Location', 'MultimediaShare', 'Factoid']",Low
45,1128360786320080896,"['Location', 'EmergingThreats', 'Factoid', 'News']",Low
45,1128360790258540544,"['Location', 'MultimediaShare', 'Factoid']",Low
45,1128360921343123458,"['Location', 'EmergingThreats', 'Factoid']",Low
45,1128360929253515264,"['Location', 'Factoid']",Low
45,1128361940760313856,"['Location', 'Factoid']",Low
45,1128362672154644480,"['Location', 'MultimediaShare', 'Factoid', 'News']",Low
45,1128363036597727232,"['Location', 'Factoid', 'Hashtags']",Low
45,1128363960795840514,"['ThirdPartyObservation', 'Location']",Low
45,1128364683277287424,"['Location', 'MultimediaShare', 'Factoid']",Low
45,1128364791167217664,"['Location', 'MultimediaShare', 'Factoid', 'News']",Low
45,1128365209477894151,"['Location', 'MultimediaShare', 'Factoid', 'News']",Low
45,1128365729861050373,"['Location', 'Factoid', 'News']",Low
45,1128366146896445440,"['Location', 'MultimediaShare', 'Factoid', 'News']",Low
45,1128366933190086656,"['Location', 'MultimediaShare', 'Factoid', 'News']",Low
45,1128367083476140039,"['Location', 'MultimediaShare', 'Factoid', 'News']",Low
45,1128367507499311105,"['Location', 'MultimediaShare', 'Factoid', 'News']",Low
45,1128367632372072448,"['Location', 'MultimediaShare', 'Factoid', 'Hashtags']",Low
45,1128369350891790338,"['Location', 'EmergingThreats', 'Factoid', 'News']",Low
45,1128370054742016004,"['Location', 'MultimediaShare', 'Factoid']",Low
45,1128370606829973505,"['Location', 'MultimediaShare', 'Factoid', 'News']",Low
41,1147938192416550913,"['Location', 'Factoid', 'Official', 'News', 'ContextualInformation']",Medium
41,1148275362629128194,"['ThirdPartyObservation', 'Location', 'EmergingThreats', 'Factoid', 'Official', 'News', 'ContextualInformation']",Medium
41,1148275365015633928,"['Location', 'Factoid', 'Official', 'News', 'ContextualInformation']",Low
41,1148401225492324353,"['ThirdPartyObservation', 'Location', 'EmergingThreats', 'MultimediaShare', 'Official', 'Sentiment']",Low
41,1148489269264166912,"['ThirdPartyObservation', 'Location', 'Factoid', 'Official', 'ContextualInformation']",Low
41,1148495760876552192,['Irrelevant'],Low
41,1148629055387963392,"['Location', 'Factoid', 'Official', 'ContextualInformation']",Low
41,1148705361471295488,['Irrelevant'],Low
41,1148723553547800576,"['Weather', 'Location', 'Factoid', 'Official', 'OriginalEvent']",Medium
41,1148756651392012289,"['Location', 'EmergingThreats', 'MultimediaShare', 'Official', 'Hashtags']",Medium
41,1148762632918306817,"['EmergingThreats', 'Hashtags', 'News']",Medium
41,1148764325483560961,"['MultimediaShare', 'Hashtags', 'Sentiment']",Low
41,1148957191212326912,"['ThirdPartyObservation', 'Weather', 'Location', 'EmergingThreats', 'MultimediaShare', 'Factoid', 'Hashtags']",Medium
41,1148959757493055488,"['ThirdPartyObservation', 'Location', 'ContextualInformation']",Low
41,1148961477086330880,['Irrelevant'],Low
41,1148962489616556036,['Irrelevant'],Low
41,1148965413528715265,"['ThirdPartyObservation', 'Location', 'MultimediaShare', 'Official', 'Hashtags']",Low
41,1148966285235171329,"['Weather', 'Location', 'MultimediaShare', 'Official', 'Hashtags']",Low
41,1148967069070835712,['Irrelevant'],Low
41,1148970626113310720,"['ThirdPartyObservation', 'Location', 'ContextualInformation']",Low
41,1148971247486808065,['Irrelevant'],Low
41,1148972609494835201,['Irrelevant'],Low
41,1148973197305569285,"['EmergingThreats', 'MultimediaShare', 'Factoid', 'ContextualInformation']",Medium
41,1148976111600037888,['Irrelevant'],Low
41,1148977113090932736,"['MultimediaShare', 'ServiceAvailable', 'Factoid']",Low
41,1148984215058472960,['Irrelevant'],Low
41,1148986147776765952,['Irrelevant'],Low
41,1148988232945868801,['Irrelevant'],Low
41,1148991860569976832,['Irrelevant'],Low
41,1148998234955800576,['Irrelevant'],Low
41,1148999206595694592,['Irrelevant'],Low
41,1149001367316389888,"['Location', 'MultimediaShare']",Low
41,1149007899227824129,"['Location', 'MultimediaShare']",Low
41,1149010107419811840,['Irrelevant'],Low
41,1149010701148663810,"['Location', 'EmergingThreats', 'News']",Low
41,1149028045216538625,"['MultimediaShare', 'ContextualInformation']",Low
41,1149029696723705856,['Irrelevant'],Low
41,1149037859116060672,['Irrelevant'],Low
41,1149046665321443329,['Irrelevant'],Low
41,1149052112099323905,['Irrelevant'],Low
41,1149053631087480835,['Irrelevant'],Low
41,1149062234385145858,['Irrelevant'],Low
41,1149063596212494336,['Irrelevant'],Low
41,1149066527670513668,"['Location', 'EmergingThreats', 'Factoid', 'News']",Medium
41,1149072400396558336,['Irrelevant'],Low
41,1149072795818704901,['Irrelevant'],Low
41,1149073111922434048,['Irrelevant'],Low
41,1149075371985387521,['Irrelevant'],Low
41,1149093438580830208,"['Weather', 'Location', 'EmergingThreats', 'MultimediaShare', 'Factoid', 'Official', 'OriginalEvent']",Medium
41,1149095155103911942,['Irrelevant'],Low
41,1149100820996198400,['Irrelevant'],Low
41,1149102464710275072,"['Location', 'EmergingThreats', 'Official', 'ContextualInformation']",High
41,1149107407341199363,"['MultimediaShare', 'Hashtags']",Low
41,1149130794314739712,"['ThirdPartyObservation', 'MultimediaShare', 'Hashtags', 'News']",Low
41,1149140444611301377,['Irrelevant'],Low
41,1149143777958907910,"['Weather', 'Location', 'EmergingThreats', 'MultimediaShare', 'Factoid', 'OriginalEvent', 'News']",Medium
41,1149145589050793984,['Irrelevant'],Low
41,1149151619432570881,['Irrelevant'],Low
41,1149155533607309312,"['Weather', 'Location', 'EmergingThreats', 'MultimediaShare', 'ContextualInformation']",Medium
41,1149159382262976512,['Irrelevant'],Low
41,1149163579842547713,['Irrelevant'],Low
41,1149165170587066373,"['Location', 'MultimediaShare', 'OriginalEvent', 'News', 'ContextualInformation']",Medium
41,1149176901447180288,['Irrelevant'],Low
41,1149189463500832775,"['Location', 'EmergingThreats', 'MultimediaShare', 'Factoid', 'Official']",Medium
41,1149192213533986817,"['Location', 'EmergingThreats', 'Official']",Low
41,1149195971554938881,"['Location', 'EmergingThreats', 'News']",Low
41,1149269669012021249,"['Weather', 'Location', 'EmergingThreats', 'MultimediaShare', 'ContextualInformation']",Medium
41,1149275393985327104,"['Location', 'EmergingThreats', 'News']",Low
41,1149285247152005121,['Irrelevant'],Low
41,1149298547168337922,['Irrelevant'],Low
41,1149318413312909312,['Irrelevant'],Low
41,1149331466645581824,"['Location', 'MultimediaShare', 'Factoid', 'Official', 'Hashtags', 'OriginalEvent']",Medium
41,1149332548549394432,"['Location', 'EmergingThreats', 'MultimediaShare', 'Hashtags', 'News']",Medium
41,1149333278236786689,"['Location', 'Factoid', 'Hashtags', 'OriginalEvent', 'News']",Medium
41,1149335436013314048,"['Location', 'EmergingThreats', 'Official', 'Hashtags', 'OriginalEvent', 'News']",High
41,1149335665018118146,"['Location', 'EmergingThreats', 'Factoid', 'Official', 'OriginalEvent', 'News']",High
41,1149335831645233152,['Irrelevant'],Low
41,1149339560146538498,"['Location', 'EmergingThreats', 'OriginalEvent', 'News', 'ContextualInformation']",Medium
41,1149344065630216194,['Irrelevant'],Low
41,1149350523407077376,"['EmergingThreats', 'MultimediaShare', 'Official', 'Hashtags', 'ContextualInformation', 'Advice']",Medium
41,1149353548540502018,['Irrelevant'],Low
41,1149360171744997376,"['Location', 'MultimediaShare', 'OriginalEvent', 'News']",Medium
41,1149384421512024065,['Irrelevant'],Low
41,1149389231183290368,"['MovePeople', 'Location', 'EmergingThreats', 'Official']",High
41,1149391422010925059,['Irrelevant'],Low
41,1149408603671080961,['Irrelevant'],Low
41,1149408964607664128,"['Location', 'EmergingThreats', 'MultimediaShare', 'Official', 'Hashtags']",Medium
41,1149409885542633472,['Irrelevant'],Low
41,1149410548771164160,['Irrelevant'],Low
41,1149412158398246914,"['MultimediaShare', 'Hashtags']",Low
41,1149415326825766913,"['ThirdPartyObservation', 'Location', 'News', 'ContextualInformation']",Low
41,1149415605411483649,"['Location', 'EmergingThreats', 'Factoid', 'Official', 'ContextualInformation']",Medium
41,1149416438916112386,"['MovePeople', 'Location', 'Factoid', 'News']",High
41,1149417842548211712,"['MovePeople', 'Location', 'EmergingThreats', 'Factoid', 'News']",Medium
41,1149419200747847680,"['MovePeople', 'Location', 'EmergingThreats', 'Factoid', 'OriginalEvent', 'News']",Medium
41,1149419623361724417,"['MovePeople', 'Location', 'EmergingThreats', 'MultimediaShare', 'Factoid', 'News']",Medium
41,1149429188342013953,['Irrelevant'],Low
41,1149430103396507655,['Irrelevant'],Low
41,1149431068916944896,"['Location', 'EmergingThreats', 'MultimediaShare', 'Factoid', 'Hashtags', 'News']",Medium
41,1149431925846740997,['Irrelevant'],Low
41,1149432172123774977,"['Location', 'MultimediaShare', 'Factoid', 'Hashtags', 'OriginalEvent', 'News']",Medium
41,1149438029951619072,['Irrelevant'],Low
41,1149438393685819392,"['Location', 'EmergingThreats', 'MultimediaShare', 'Factoid', 'Hashtags']",Low
41,1149440135055982592,"['Location', 'EmergingThreats', 'OriginalEvent', 'News']",Low
41,1149442603366125569,"['Location', 'EmergingThreats', 'Factoid', 'Official', 'Hashtags']",Medium
41,1149444293943267329,['Irrelevant'],Low
41,1149446523459125248,"['Location', 'EmergingThreats', 'Official', 'OriginalEvent', 'News', 'ContextualInformation']",Low
41,1149450742274637824,"['Location', 'EmergingThreats', 'Factoid', 'Official', 'Hashtags']",Medium
41,1149450963360653312,"['Location', 'EmergingThreats', 'Official', 'Hashtags', 'News']",Medium
41,1149452107155566593,"['Location', 'EmergingThreats', 'MultimediaShare']",Low
41,1149467707391111170,"['ThirdPartyObservation', 'Location', 'EmergingThreats', 'MultimediaShare', 'Factoid', 'Official', 'OriginalEvent']",High
41,1149467849775206400,['Irrelevant'],Low
41,1149468504187211776,['Irrelevant'],Low
41,1149469209367207938,['Irrelevant'],Low
41,1149470040028110850,['Irrelevant'],Low
41,1149470248082427905,['Irrelevant'],Low
41,1149470316235673600,['Irrelevant'],Low
41,1149470849193299970,['Irrelevant'],Low
41,1149473857826254850,"['Location', 'EmergingThreats', 'MultimediaShare', 'Hashtags', 'News', 'ContextualInformation']",Medium
41,1149475246845464577,"['Location', 'EmergingThreats', 'News']",Low
41,1149476245555445760,['Irrelevant'],Low
41,1149477016799813632,['Irrelevant'],Low
41,1149477934509387776,['Irrelevant'],Low
41,1149478069561729024,['Irrelevant'],Low
41,1149479487010066432,"['Location', 'EmergingThreats', 'MultimediaShare', 'Factoid', 'News']",Medium
41,1149479568568250370,"['Location', 'EmergingThreats', 'MultimediaShare', 'News', 'ContextualInformation']",Medium
41,1149479678761062400,['Irrelevant'],Low
41,1149481618471444480,"['GoodsServices', 'Volunteer', 'EmergingThreats', 'ContextualInformation']",Medium
41,1149483398995402752,['Irrelevant'],Low
41,1149484564210827264,['Irrelevant'],Low
41,1149503041818648576,['Irrelevant'],Low
41,1149507667380953088,['Irrelevant'],Low
41,1149509217989955592,['Irrelevant'],Low
41,1149509810833936384,['Irrelevant'],Low
41,1149514219970166784,"['Location', 'EmergingThreats', 'Factoid', 'Official', 'OriginalEvent']",Medium
41,1149516270707990528,"['Location', 'EmergingThreats', 'ContextualInformation']",Low
41,1149518040112877571,"['Location', 'EmergingThreats', 'MultimediaShare', 'Hashtags', 'News']",Medium
41,1149532064686858240,['Irrelevant'],Low
41,1149540083332075520,"['Location', 'EmergingThreats', 'MultimediaShare']",Low
41,1149541480744157184,"['Location', 'EmergingThreats', 'News']",Low
41,1149557964002324481,"['Location', 'EmergingThreats', 'MultimediaShare', 'Factoid', 'Official']",Medium
41,1149560633353838593,"['Location', 'EmergingThreats', 'MultimediaShare', 'Factoid', 'Hashtags', 'ContextualInformation']",Medium
41,1149578912705306624,"['MovePeople', 'EmergingThreats', 'Factoid', 'Official', 'ContextualInformation']",Medium
41,1149598772772478976,['Irrelevant'],Low
41,1149599050942935040,"['Location', 'EmergingThreats', 'MultimediaShare', 'Factoid', 'Official']",Medium
41,1149604464967348224,"['MultimediaShare', 'Factoid', 'Hashtags']",Medium
41,1149608810027184128,['Irrelevant'],Low
41,1149609490435543041,"['Location', 'EmergingThreats', 'Factoid', 'News']",Medium
41,1149619452666769410,"['Location', 'Factoid', 'OriginalEvent', 'News']",Medium
41,1149633857559207938,['Irrelevant'],Low
41,1149634375610335232,['Irrelevant'],Low
41,1149634509442207744,['Irrelevant'],Low
41,1149636311361310721,['Irrelevant'],Low
41,1149645297443729408,['Irrelevant'],Low
41,1149646955749896192,['Irrelevant'],Low
41,1149651023377526785,['Irrelevant'],Low
41,1149651919863816192,"['Weather', 'Location', 'EmergingThreats', 'Factoid', 'Official']",Medium
41,1149653342127132675,"['Weather', 'Location', 'EmergingThreats', 'MultimediaShare', 'Factoid', 'Official', 'Hashtags']",Medium
41,1149658417667039232,"['Location', 'EmergingThreats', 'Factoid', 'Hashtags', 'News']",Medium
41,1149659693209403394,"['Location', 'EmergingThreats']",Low
41,1149672125306818560,"['Location', 'EmergingThreats', 'Hashtags']",Low
41,1149672779827912705,['Irrelevant'],Low
41,1149679292403634181,"['ThirdPartyObservation', 'Location', 'MultimediaShare', 'Hashtags', 'ContextualInformation']",High
41,1149687896175255555,['Irrelevant'],Low
41,1149688424904794117,['Irrelevant'],Low
41,1149689688300687361,['Irrelevant'],Low
41,1149689790213906433,['Irrelevant'],Low
41,1149693033606201344,"['Location', 'EmergingThreats', 'Factoid', 'Official', 'ContextualInformation']",Medium
41,1149693583236227072,['Irrelevant'],Low
41,1149696842403368960,"['Weather', 'Location', 'MultimediaShare', 'Factoid', 'Hashtags', 'News']",Medium
41,1149699506981810178,['Irrelevant'],Low
41,1149701273517772800,['Irrelevant'],Low
41,1149710910040104961,['Irrelevant'],Low
41,1149710910056833024,['Irrelevant'],Low
41,1149710910065274880,['Irrelevant'],Low
41,1149710910065274882,['Irrelevant'],Low
41,1149710910073651200,['Irrelevant'],Low
41,1149712555549450240,['Irrelevant'],Low
41,1149717066779435008,['Irrelevant'],Low
41,1149724342143594496,"['Donations', 'Hashtags']",Low
41,1149731680644714497,"['Weather', 'Location', 'EmergingThreats', 'MultimediaShare', 'News']",Low
41,1149732211102539776,"['Location', 'EmergingThreats']",Medium
41,1149739854500175872,['Irrelevant'],Low
41,1149743710566940673,"['Location', 'EmergingThreats', 'MultimediaShare', 'Factoid', 'News']",Medium
41,1149745545730252800,['Irrelevant'],Low
41,1149748566165995520,['Irrelevant'],Low
41,1149754303223087104,"['Location', 'EmergingThreats', 'MultimediaShare', 'Factoid', 'ContextualInformation']",Medium
41,1149755710546141184,"['Location', 'EmergingThreats', 'MultimediaShare', 'Factoid', 'ContextualInformation']",Medium
