tweet_id,timestamp,positive_sentiment,negative_sentiment,numb_of_questions,tweet_length,userFollowersCount,userFriendsCount,user_list_count,dict_precision,dict_recall,dict_f_measure
"1.15609579721099264E18,",2019-07-30 06:54:51,"16.0,","33.0,","55.0,","275.0,","20.0,","221.0,","1.0,","0.0,","0.0,",0.0]
"1.15609603712090522E18,",2019-07-30 06:55:49,"1.0,","56.0,","27.0,","141.0,","1636548.0,","669.0,","20835.0,","10.0,","11.109999656677246,",10.529999732971191]
"1.15609619427749478E18,",2019-07-30 06:56:26,"8.0,","38.0,","11.0,","58.0,","1356.0,","1435.0,","35.0,","0.0,","0.0,",0.0]
"1.15609757509685658E18,",2019-07-30 07:01:55,"1.0,","50.0,","44.0,","169.0,","147.0,","100.0,","33.0,","10.0,","11.109999656677246,",10.529999732971191]
"1.15609758509613466E18,",2019-07-30 07:01:58,"1.0,","61.0,","72.0,","230.0,","147.0,","100.0,","33.0,","10.0,","11.109999656677246,",10.529999732971191]
"1.15609763047844659E18,",2019-07-30 07:02:09,"6.0,","54.0,","10.0,","59.0,","325.0,","7.0,","97.0,","0.0,","0.0,",0.0]
"1.15609880193503642E18,",2019-07-30 07:06:48,"6.0,","54.0,","10.0,","59.0,","1754647.0,","66.0,","1302.0,","0.0,","0.0,",0.0]
"1.15610169786268058E18,",2019-07-30 07:18:18,"7.0,","47.0,","16.0,","70.0,","491.0,","322.0,","20.0,","0.0,","0.0,",0.0]
"1.15610338235825357E18,",2019-07-30 07:25:00,"7.0,","38.0,","27.0,","153.0,","2598.0,","2701.0,","207.0,","10.0,","11.109999656677246,",10.529999732971191]
"1.15610467480788582E18,",2019-07-30 07:30:08,"5.0,","60.0,","28.0,","151.0,","78619.0,","1032.0,","2741.0,","10.0,","11.109999656677246,",10.529999732971191]
"1.15611238895065088E18,",2019-07-30 08:00:47,"2.0,","67.0,","32.0,","151.0,","186768.0,","45.0,","2060.0,","0.0,","0.0,",0.0]
"1.15611436177928192E18,",2019-07-30 08:08:38,"6.0,","54.0,","10.0,","59.0,","133.0,","86.0,","1.0,","0.0,","0.0,",0.0]
"1.156116636283392E18,",2019-07-30 08:17:40,"5.0,","54.0,","52.0,","275.0,","10117.0,","1865.0,","180.0,","0.0,","0.0,",0.0]
"1.15611965271774003E18,",2019-07-30 08:29:39,"1.0,","57.0,","43.0,","234.0,","22.0,","48.0,","0.0,","10.0,","11.109999656677246,",10.529999732971191]
"1.15612037302239642E18,",2019-07-30 08:32:31,"2.0,","54.0,","52.0,","280.0,","2524.0,","509.0,","164.0,","10.0,","11.109999656677246,",10.529999732971191]
"1.15612170991485747E18,",2019-07-30 08:37:50,"2.0,","59.0,","33.0,","162.0,","1215.0,","996.0,","36.0,","0.0,","0.0,",0.0]
"1.15612265183791104E18,",2019-07-30 08:41:34,"8.0,","46.0,","56.0,","275.0,","27.0,","108.0,","0.0,","0.0,","0.0,",0.0]
"1.15612452414602445E18,",2019-07-30 08:49:00,"35.0,","12.0,","11.0,","40.0,","762.0,","106.0,","13.0,","0.0,","0.0,",0.0]
"1.15612491223659725E18,",2019-07-30 08:50:33,"6.0,","57.0,","10.0,","59.0,","1004.0,","4610.0,","0.0,","0.0,","0.0,",0.0]
"1.15612582930853888E18,",2019-07-30 08:54:12,"6.0,","57.0,","10.0,","59.0,","84.0,","122.0,","2.0,","0.0,","0.0,",0.0]
"1.15613348623702835E18,",2019-07-30 09:24:37,"2.0,","62.0,","9.0,","63.0,","1757.0,","2297.0,","1031.0,","0.0,","0.0,",0.0]
"1.15613354605617562E18,",2019-07-30 09:24:51,"2.0,","52.0,","36.0,","178.0,","334.0,","316.0,","11.0,","0.0,","0.0,",0.0]
"1.15614153799622656E18,",2019-07-30 09:56:37,"8.0,","40.0,","9.0,","52.0,","3554.0,","1074.0,","268.0,","0.0,","0.0,",0.0]
"1.15614248386630451E18,",2019-07-30 10:00:22,"9.0,","42.0,","14.0,","58.0,","1870.0,","2923.0,","6.0,","20.0,","11.109999656677246,",14.289999961853027]
"1.15614274146371584E18,",2019-07-30 10:01:24,"14.0,","23.0,","6.0,","30.0,","71.0,","549.0,","1.0,","0.0,","0.0,",0.0]
"1.15615009409943962E18,",2019-07-30 10:30:37,"1.0,","66.0,","61.0,","258.0,","232.0,","371.0,","3.0,","0.0,","0.0,",0.0]
"1.15615052884335411E18,",2019-07-30 10:32:20,"6.0,","57.0,","10.0,","59.0,","210.0,","27.0,","20.0,","0.0,","0.0,",0.0]
"1.1561508726337495E18,",2019-07-30 10:33:42,"16.0,","46.0,","22.0,","108.0,","1007.0,","231.0,","20.0,","10.0,","11.109999656677246,",10.529999732971191]
"1.15615102873315738E18,",2019-07-30 10:34:20,"3.0,","58.0,","22.0,","112.0,","572.0,","968.0,","17.0,","0.0,","0.0,",0.0]
"1.15615245529144934E18,",2019-07-30 10:40:00,"6.0,","54.0,","39.0,","216.0,","31931.0,","130.0,","628.0,","0.0,","0.0,",0.0]
"1.15615260897494221E18,",2019-07-30 10:40:36,"4.0,","62.0,","50.0,","255.0,","13.0,","77.0,","0.0,","0.0,","0.0,",0.0]
"1.15615563607939891E18,",2019-07-30 10:52:38,"35.0,","23.0,","17.0,","59.0,","111.0,","263.0,","1.0,","0.0,","0.0,",0.0]
"1.15615693313037926E18,",2019-07-30 10:57:47,"3.0,","65.0,","45.0,","240.0,","13.0,","77.0,","0.0,","0.0,","0.0,",0.0]
"1.15615980229003264E18,",2019-07-30 11:09:11,"6.0,","54.0,","10.0,","59.0,","7308.0,","1308.0,","106.0,","0.0,","0.0,",0.0]
"1.15615986944512819E18,",2019-07-30 11:09:27,"6.0,","54.0,","10.0,","59.0,","1630.0,","4505.0,","40.0,","0.0,","0.0,",0.0]
"1.15615991971390259E18,",2019-07-30 11:09:39,"9.0,","55.0,","10.0,","59.0,","767.0,","1674.0,","13.0,","0.0,","0.0,",0.0]
"1.15616132813597491E18,",2019-07-30 11:15:15,"1.0,","53.0,","14.0,","63.0,","617.0,","677.0,","140.0,","0.0,","0.0,",0.0]
"1.1561623400580137E18,",2019-07-30 11:19:16,"17.0,","32.0,","21.0,","86.0,","5767.0,","2933.0,","206.0,","0.0,","0.0,",0.0]
"1.15616257702354534E18,",2019-07-30 11:20:13,"9.0,","49.0,","32.0,","175.0,","77990.0,","541.0,","1456.0,","10.0,","11.109999656677246,",10.529999732971191]
"1.15616343145785344E18,",2019-07-30 11:23:37,"6.0,","54.0,","10.0,","59.0,","412.0,","660.0,","28.0,","0.0,","0.0,",0.0]
"1.15616361453065421E18,",2019-07-30 11:24:20,"4.0,","60.0,","23.0,","123.0,","71.0,","101.0,","4.0,","0.0,","0.0,",0.0]
"1.15616528000500122E18,",2019-07-30 11:30:57,"2.0,","48.0,","37.0,","187.0,","276.0,","227.0,","7.0,","10.0,","11.109999656677246,",10.529999732971191]
"1.15616628339997901E18,",2019-07-30 11:34:57,"4.0,","44.0,","11.0,","58.0,","1035.0,","2294.0,","19.0,","0.0,","0.0,",0.0]
"1.15616640183872307E18,",2019-07-30 11:35:25,"4.0,","55.0,","18.0,","92.0,","1035.0,","2294.0,","19.0,","0.0,","0.0,",0.0]
"1.15616902380305203E18,",2019-07-30 11:45:50,"2.0,","62.0,","9.0,","63.0,","57.0,","106.0,","9.0,","0.0,","0.0,",0.0]
"1.15616973437263462E18,",2019-07-30 11:48:39,"6.0,","57.0,","10.0,","59.0,","160.0,","16.0,","2.0,","0.0,","0.0,",0.0]
"1.15617043287949722E18,",2019-07-30 11:51:26,"19.0,","13.0,","13.0,","80.0,","201.0,","474.0,","9.0,","0.0,","0.0,",0.0]
"1.15617218452989952E18,",2019-07-30 11:58:24,"2.0,","62.0,","9.0,","63.0,","111.0,","341.0,","9.0,","0.0,","0.0,",0.0]
"1.15617431047579648E18,",2019-07-30 12:06:50,"11.0,","38.0,","14.0,","86.0,","10240.0,","9119.0,","18.0,","12.5,","11.109999656677246,",11.760000228881836]
"1.15617576314776371E18,",2019-07-30 12:12:37,"2.0,","62.0,","45.0,","197.0,","585.0,","258.0,","78.0,","0.0,","0.0,",0.0]
"1.15617662386515968E18,",2019-07-30 12:16:02,"6.0,","54.0,","10.0,","59.0,","576.0,","1789.0,","28.0,","0.0,","0.0,",0.0]
"1.15617697100244992E18,",2019-07-30 12:17:25,"6.0,","54.0,","10.0,","59.0,","227.0,","0.0,","23.0,","0.0,","0.0,",0.0]
"1.15617934331337523E18,",2019-07-30 12:26:50,"6.0,","54.0,","12.0,","61.0,","481.0,","111.0,","2.0,","0.0,","0.0,",0.0]
"1.15618473518764442E18,",2019-07-30 12:48:16,"6.0,","54.0,","10.0,","59.0,","2474.0,","4291.0,","225.0,","0.0,","0.0,",0.0]
"1.15618516230620774E18,",2019-07-30 12:49:58,"6.0,","54.0,","12.0,","61.0,","81.0,","144.0,","0.0,","0.0,","0.0,",0.0]
"1.15618545300487373E18,",2019-07-30 12:51:07,"6.0,","54.0,","10.0,","59.0,","2431.0,","4046.0,","194.0,","0.0,","0.0,",0.0]
"1.15618583782828032E18,",2019-07-30 12:52:39,"33.0,","6.0,","54.0,","262.0,","744.0,","1084.0,","22.0,","0.0,","0.0,",0.0]
"1.15618635189469594E18,",2019-07-30 12:54:41,"6.0,","54.0,","10.0,","59.0,","359.0,","1404.0,","15.0,","0.0,","0.0,",0.0]
"1.1561864190581719E18,",2019-07-30 12:54:57,"5.0,","27.0,","13.0,","78.0,","5483.0,","2657.0,","214.0,","20.0,","22.219999313354492,",21.049999237060547]
"1.15618652920052122E18,",2019-07-30 12:55:24,"4.0,","58.0,","14.0,","70.0,","354.0,","652.0,","4.0,","0.0,","0.0,",0.0]
"1.15618658624310886E18,",2019-07-30 12:55:37,"5.0,","63.0,","16.0,","91.0,","5483.0,","2657.0,","214.0,","0.0,","0.0,",0.0]
"1.15618748048131277E18,",2019-07-30 12:59:10,"6.0,","54.0,","10.0,","59.0,","539.0,","493.0,","3.0,","0.0,","0.0,",0.0]
"1.15619498442647552E18,",2019-07-30 13:29:00,"4.0,","44.0,","11.0,","58.0,","125.0,","115.0,","56.0,","0.0,","0.0,",0.0]
"1.15619544745272115E18,",2019-07-30 13:30:50,"1.0,","69.0,","28.0,","172.0,","460465.0,","443.0,","579.0,","10.0,","11.109999656677246,",10.529999732971191]
"1.1561975736082473E18,",2019-07-30 13:39:17,"10.0,","42.0,","17.0,","72.0,","2391.0,","1072.0,","27.0,","12.5,","11.109999656677246,",11.760000228881836]
"1.15619947943695974E18,",2019-07-30 13:46:51,"3.0,","60.0,","42.0,","201.0,","1428.0,","2674.0,","32.0,","10.0,","11.109999656677246,",10.529999732971191]
"1.15620013778348851E18,",2019-07-30 13:49:28,"1.0,","73.0,","34.0,","170.0,","214.0,","684.0,","8.0,","10.0,","11.109999656677246,",10.529999732971191]
"1.15620281395070157E18,",2019-07-30 14:00:06,"6.0,","51.0,","6.0,","36.0,","106.0,","894.0,","0.0,","0.0,","0.0,",0.0]
"1.15620938306962637E18,",2019-07-30 14:26:12,"4.0,","44.0,","11.0,","58.0,","248.0,","763.0,","0.0,","0.0,","0.0,",0.0]
"1.15621113180085862E18,",2019-07-30 14:33:09,"2.0,","62.0,","10.0,","64.0,","268.0,","430.0,","1.0,","0.0,","0.0,",0.0]
"1.15621280442216448E18,",2019-07-30 14:39:48,"5.0,","64.0,","19.0,","121.0,","4275.0,","3310.0,","208.0,","20.0,","22.219999313354492,",21.049999237060547]
"1.15621663816285389E18,",2019-07-30 14:55:02,"8.0,","51.0,","15.0,","91.0,","427.0,","132.0,","21.0,","10.0,","11.109999656677246,",10.529999732971191]
"1.1562168580282327E18,",2019-07-30 14:55:55,"3.0,","42.0,","15.0,","77.0,","5483.0,","2657.0,","214.0,","0.0,","0.0,",0.0]
"1.15622244862421402E18,",2019-07-30 15:18:07,"5.0,","55.0,","22.0,","117.0,","28569.0,","581.0,","977.0,","10.0,","11.109999656677246,",10.529999732971191]
"1.15622498697528525E18,",2019-07-30 15:28:13,"4.0,","44.0,","11.0,","58.0,","32.0,","64.0,","1.0,","0.0,","0.0,",0.0]
"1.15622532577017037E18,",2019-07-30 15:29:33,"8.0,","38.0,","36.0,","188.0,","74.0,","246.0,","2.0,","0.0,","0.0,",0.0]
"1.15622645667612262E18,",2019-07-30 15:34:03,"19.0,","31.0,","10.0,","43.0,","897.0,","813.0,","59.0,","0.0,","0.0,",0.0]
"1.15622704162633728E18,",2019-07-30 15:36:23,"2.0,","63.0,","17.0,","98.0,","19.0,","31.0,","0.0,","0.0,","0.0,",0.0]
"1.15622928457660006E18,",2019-07-30 15:45:17,"3.0,","61.0,","14.0,","70.0,","3554.0,","1074.0,","268.0,","12.5,","11.109999656677246,",11.760000228881836]
"1.15623046944233062E18,",2019-07-30 15:50:00,"5.0,","63.0,","17.0,","92.0,","55755.0,","208.0,","2065.0,","0.0,","0.0,",0.0]
"1.15623070625256653E18,",2019-07-30 15:50:56,"4.0,","44.0,","11.0,","58.0,","3083.0,","5001.0,","273.0,","0.0,","0.0,",0.0]
"1.15623294333926195E18,",2019-07-30 15:59:50,"5.0,","57.0,","33.0,","148.0,","3404.0,","2613.0,","52.0,","10.0,","11.109999656677246,",10.529999732971191]
"1.15623308815164211E18,",2019-07-30 16:00:24,"4.0,","44.0,","11.0,","58.0,","16.0,","11.0,","0.0,","0.0,","0.0,",0.0]
"1.15623318520375296E18,",2019-07-30 16:00:47,"4.0,","44.0,","11.0,","58.0,","349.0,","1234.0,","22.0,","0.0,","0.0,",0.0]
"1.15623400103364198E18,",2019-07-30 16:04:02,"29.0,","28.0,","46.0,","247.0,","19782.0,","14359.0,","493.0,","10.0,","11.109999656677246,",10.529999732971191]
"1.15623417957262131E18,",2019-07-30 16:04:44,"4.0,","44.0,","11.0,","58.0,","41.0,","210.0,","4.0,","0.0,","0.0,",0.0]
"1.15623450462695424E18,",2019-07-30 16:06:02,"10.0,","6.0,","8.0,","65.0,","80.0,","0.0,","1.0,","14.289999961853027,","11.109999656677246,",12.5]
"1.15623450779355136E18,",2019-07-30 16:06:03,"7.0,","10.0,","20.0,","105.0,","27726.0,","20885.0,","398.0,","10.0,","11.109999656677246,",10.529999732971191]
"1.15623475121852006E18,",2019-07-30 16:07:01,"4.0,","44.0,","11.0,","58.0,","149.0,","299.0,","22.0,","0.0,","0.0,",0.0]
"1.15623576702855168E18,",2019-07-30 16:11:03,"4.0,","44.0,","11.0,","58.0,","361.0,","937.0,","1.0,","0.0,","0.0,",0.0]
"1.15623637864622899E18,",2019-07-30 16:13:29,"0.0,","68.0,","44.0,","243.0,","1495.0,","2344.0,","4.0,","20.0,","22.219999313354492,",21.049999237060547]
"1.15623759530896179E18,",2019-07-30 16:18:19,"3.0,","67.0,","16.0,","88.0,","468.0,","248.0,","8.0,","0.0,","0.0,",0.0]
"1.15623918608662118E18,",2019-07-30 16:24:38,"6.0,","48.0,","14.0,","72.0,","63621.0,","2946.0,","763.0,","0.0,","0.0,",0.0]
"1.15623926239792742E18,",2019-07-30 16:24:56,"6.0,","54.0,","12.0,","61.0,","2148.0,","2135.0,","8.0,","0.0,","0.0,",0.0]
"1.1562393071092777E18,",2019-07-30 16:25:07,"10.0,","6.0,","8.0,","65.0,","5605.0,","5812.0,","207.0,","14.289999961853027,","11.109999656677246,",12.5]
"1.1562401585571799E18,",2019-07-30 16:28:30,"2.0,","52.0,","56.0,","244.0,","1039.0,","4997.0,","16.0,","0.0,","0.0,",0.0]
"1.15624118585126502E18,",2019-07-30 16:32:35,"4.0,","44.0,","11.0,","58.0,","12.0,","46.0,","0.0,","0.0,","0.0,",0.0]
"1.15624144102854656E18,",2019-07-30 16:33:36,"18.0,","43.0,","42.0,","208.0,","315.0,","735.0,","6.0,","10.0,","11.109999656677246,",10.529999732971191]
"1.15624223613434675E18,",2019-07-30 16:36:45,"6.0,","52.0,","51.0,","278.0,","1711.0,","1686.0,","51.0,","10.0,","11.109999656677246,",10.529999732971191]
"1.15624278001813914E18,",2019-07-30 16:38:55,"6.0,","54.0,","10.0,","59.0,","430.0,","1421.0,","16.0,","0.0,","0.0,",0.0]
"1.15624316541590323E18,",2019-07-30 16:40:27,"4.0,","44.0,","11.0,","58.0,","1505.0,","4999.0,","51.0,","0.0,","0.0,",0.0]
"1.1562441927226409E18,",2019-07-30 16:44:32,"4.0,","60.0,","17.0,","85.0,","6841890.0,","455.0,","50130.0,","11.109999656677246,","11.109999656677246,",11.109999656677246]
"1.15624447480220058E18,",2019-07-30 16:45:39,"4.0,","60.0,","17.0,","85.0,","8295.0,","15.0,","538.0,","11.109999656677246,","11.109999656677246,",11.109999656677246]
"1.15624469596359066E18,",2019-07-30 16:46:32,"2.0,","70.0,","39.0,","151.0,","56.0,","303.0,","0.0,","0.0,","0.0,",0.0]
"1.15624545769957786E18,",2019-07-30 16:49:33,"6.0,","54.0,","10.0,","59.0,","102.0,","2397.0,","1.0,","0.0,","0.0,",0.0]
"1.15624558513074586E18,",2019-07-30 16:50:04,"4.0,","58.0,","14.0,","76.0,","784.0,","1832.0,","19.0,","0.0,","0.0,",0.0]
"1.15624606214905446E18,",2019-07-30 16:51:57,"4.0,","44.0,","11.0,","58.0,","384.0,","375.0,","26.0,","0.0,","0.0,",0.0]
"1.15624660054669312E18,",2019-07-30 16:54:06,"11.0,","38.0,","14.0,","86.0,","1679.0,","1454.0,","174.0,","12.5,","11.109999656677246,",11.760000228881836]
"1.15624661451797709E18,",2019-07-30 16:54:09,"3.0,","61.0,","16.0,","79.0,","66.0,","114.0,","4.0,","10.0,","11.109999656677246,",10.529999732971191]
"1.15624775284765901E18,",2019-07-30 16:58:40,"10.0,","6.0,","8.0,","65.0,","322.0,","271.0,","1.0,","14.289999961853027,","11.109999656677246,",12.5]
"1.15624802342242714E18,",2019-07-30 16:59:45,"3.0,","59.0,","26.0,","103.0,","4.0,","8.0,","0.0,","0.0,","0.0,",0.0]
"1.15624918385212211E18,",2019-07-30 17:04:22,"7.0,","50.0,","23.0,","121.0,","153.0,","803.0,","5.0,","10.0,","11.109999656677246,",10.529999732971191]
"1.15624952689589453E18,",2019-07-30 17:05:43,"4.0,","44.0,","11.0,","58.0,","4.0,","223.0,","0.0,","0.0,","0.0,",0.0]
"1.15625001372855501E18,",2019-07-30 17:07:40,"4.0,","44.0,","11.0,","58.0,","787.0,","611.0,","6.0,","0.0,","0.0,",0.0]
"1.15625009928415232E18,",2019-07-30 17:08:00,"6.0,","59.0,","56.0,","270.0,","17360.0,","4474.0,","577.0,","0.0,","0.0,",0.0]
"1.15625061034745856E18,",2019-07-30 17:10:02,"2.0,","62.0,","10.0,","64.0,","317.0,","62.0,","22.0,","0.0,","0.0,",0.0]
"1.15625194395158118E18,",2019-07-30 17:15:20,"3.0,","54.0,","29.0,","162.0,","192.0,","278.0,","0.0,","20.0,","22.219999313354492,",21.049999237060547]
"1.15625227039850906E18,",2019-07-30 17:16:38,"4.0,","44.0,","11.0,","58.0,","416.0,","1335.0,","7.0,","0.0,","0.0,",0.0]
"1.15625243820842189E18,",2019-07-30 17:17:18,"1.0,","63.0,","34.0,","153.0,","49.0,","334.0,","0.0,","10.0,","11.109999656677246,",10.529999732971191]
"1.15625294095449293E18,",2019-07-30 17:19:17,"5.0,","56.0,","41.0,","156.0,","129.0,","112.0,","8.0,","0.0,","0.0,",0.0]
"1.15625307102816256E18,",2019-07-30 17:19:48,"4.0,","44.0,","11.0,","58.0,","553.0,","2069.0,","33.0,","0.0,","0.0,",0.0]
"1.15625340084313702E18,",2019-07-30 17:21:07,"4.0,","44.0,","11.0,","58.0,","143.0,","553.0,","5.0,","0.0,","0.0,",0.0]
"1.15625422357246362E18,",2019-07-30 17:24:23,"1.0,","60.0,","26.0,","141.0,","5600.0,","5973.0,","1.0,","20.0,","22.219999313354492,",21.049999237060547]
"1.15625440574382899E18,",2019-07-30 17:25:07,"4.0,","44.0,","11.0,","58.0,","82.0,","224.0,","0.0,","0.0,","0.0,",0.0]
"1.15625589890769715E18,",2019-07-30 17:31:03,"14.0,","46.0,","14.0,","84.0,","61.0,","10.0,","12.0,","0.0,","0.0,",0.0]
"1.15625611766980608E18,",2019-07-30 17:31:55,"4.0,","44.0,","11.0,","58.0,","361.0,","2627.0,","35.0,","0.0,","0.0,",0.0]
"1.15625758188455936E18,",2019-07-30 17:37:44,"13.0,","38.0,","21.0,","100.0,","16162.0,","195.0,","294.0,","0.0,","0.0,",0.0]
"1.15625827135281971E18,",2019-07-30 17:40:28,"18.0,","6.0,","8.0,","34.0,","123.0,","725.0,","1.0,","0.0,","0.0,",0.0]
"1.15626087246301594E18,",2019-07-30 17:50:48,"5.0,","63.0,","16.0,","94.0,","133.0,","1617.0,","0.0,","10.0,","11.109999656677246,",10.529999732971191]
"1.15626219503194522E18,",2019-07-30 17:56:04,"10.0,","6.0,","8.0,","65.0,","114671.0,","482.0,","3716.0,","14.289999961853027,","11.109999656677246,",12.5]
"1.15626343478424781E18,",2019-07-30 18:00:59,"24.0,","23.0,","6.0,","30.0,","968.0,","1864.0,","15.0,","0.0,","0.0,",0.0]
"1.15626485297054515E18,",2019-07-30 18:06:37,"10.0,","6.0,","8.0,","65.0,","212.0,","16.0,","25.0,","14.289999961853027,","11.109999656677246,",12.5]
"1.15626549574359859E18,",2019-07-30 18:09:11,"4.0,","44.0,","11.0,","58.0,","19.0,","86.0,","0.0,","0.0,","0.0,",0.0]
"1.15626652285322035E18,",2019-07-30 18:13:16,"9.0,","8.0,","20.0,","115.0,","2804.0,","3145.0,","1.0,","10.0,","11.109999656677246,",10.529999732971191]
"1.15626847139262054E18,",2019-07-30 18:21:00,"4.0,","44.0,","11.0,","58.0,","75.0,","606.0,","13.0,","0.0,","0.0,",0.0]
"1.15627076790824141E18,",2019-07-30 18:30:08,"10.0,","6.0,","8.0,","59.0,","316873.0,","45.0,","10170.0,","14.289999961853027,","11.109999656677246,",12.5]
"1.15627202569611264E18,",2019-07-30 18:35:08,"4.0,","44.0,","11.0,","58.0,","1583.0,","2671.0,","31.0,","0.0,","0.0,",0.0]
"1.15627233397752627E18,",2019-07-30 18:36:21,"6.0,","57.0,","13.0,","46.0,","352.0,","1935.0,","0.0,","0.0,","0.0,",0.0]
"1.15627372188103885E18,",2019-07-30 18:41:52,"10.0,","5.0,","13.0,","77.0,","836.0,","832.0,","6.0,","10.0,","11.109999656677246,",10.529999732971191]
"1.15627450083885875E18,",2019-07-30 18:44:58,"1.0,","52.0,","50.0,","258.0,","5954.0,","1455.0,","42.0,","0.0,","0.0,",0.0]
"1.15627562358275277E18,",2019-07-30 18:49:25,"25.0,","21.0,","43.0,","150.0,","2303.0,","1165.0,","63.0,","0.0,","0.0,",0.0]
"1.15627641587819315E18,",2019-07-30 18:52:34,"2.0,","3.0,","5.0,","31.0,","28.0,","224.0,","0.0,","0.0,","0.0,",0.0]
"1.15627737128631501E18,",2019-07-30 18:56:22,"6.0,","54.0,","10.0,","59.0,","747.0,","4987.0,","3.0,","0.0,","0.0,",0.0]
"1.1562780282315735E18,",2019-07-30 18:58:59,"7.0,","42.0,","46.0,","244.0,","244.0,","560.0,","1.0,","0.0,","0.0,",0.0]
"1.15627803246781235E18,",2019-07-30 18:59:00,"4.0,","61.0,","41.0,","256.0,","44953.0,","19561.0,","680.0,","10.0,","11.109999656677246,",10.529999732971191]
"1.15628592988100198E18,",2019-07-30 19:30:23,"2.0,","54.0,","34.0,","162.0,","234194.0,","608.0,","2841.0,","20.0,","22.219999313354492,",21.049999237060547]
"1.15628696108419482E18,",2019-07-30 19:34:28,"4.0,","44.0,","11.0,","58.0,","1103.0,","1230.0,","14.0,","0.0,","0.0,",0.0]
"1.15628735198498816E18,",2019-07-30 19:36:02,"2.0,","54.0,","34.0,","162.0,","8295.0,","15.0,","538.0,","20.0,","22.219999313354492,",21.049999237060547]
"1.15628893299006259E18,",2019-07-30 19:42:19,"6.0,","54.0,","10.0,","59.0,","80.0,","165.0,","0.0,","0.0,","0.0,",0.0]
"1.1562899054143447E18,",2019-07-30 19:46:10,"6.0,","52.0,","56.0,","248.0,","138.0,","1664.0,","1.0,","0.0,","0.0,",0.0]
"1.15629245266549965E18,",2019-07-30 19:56:18,"11.0,","19.0,","36.0,","140.0,","328.0,","184.0,","9.0,","0.0,","0.0,",0.0]
"1.1562946920547369E18,",2019-07-30 20:05:12,"1.0,","67.0,","37.0,","193.0,","2161.0,","3163.0,","134.0,","20.0,","22.219999313354492,",21.049999237060547]
"1.15629594391608525E18,",2019-07-30 20:10:10,"3.0,","57.0,","20.0,","92.0,","1620.0,","244.0,","72.0,","0.0,","0.0,",0.0]
"1.15629640739922739E18,",2019-07-30 20:12:01,"8.0,","10.0,","15.0,","86.0,","105.0,","234.0,","6.0,","11.109999656677246,","11.109999656677246,",11.109999656677246]
"1.15629744946148966E18,",2019-07-30 20:16:09,"4.0,","44.0,","11.0,","58.0,","232.0,","240.0,","7.0,","0.0,","0.0,",0.0]
"1.15629890073263309E18,",2019-07-30 20:21:55,"5.0,","43.0,","12.0,","66.0,","5.0,","64.0,","0.0,","0.0,","0.0,",0.0]
"1.15629906846685594E18,",2019-07-30 20:22:35,"10.0,","6.0,","8.0,","65.0,","941.0,","1028.0,","24.0,","14.289999961853027,","11.109999656677246,",12.5]
"1.15630569546297344E18,",2019-07-30 20:48:55,"4.0,","60.0,","17.0,","85.0,","2006.0,","1413.0,","20.0,","11.109999656677246,","11.109999656677246,",11.109999656677246]
"1.15630810295569203E18,",2019-07-30 20:58:29,"60.0,","2.0,","7.0,","30.0,","2653.0,","3046.0,","30.0,","0.0,","0.0,",0.0]
"1.15631185042385715E18,",2019-07-30 21:13:23,"6.0,","54.0,","10.0,","59.0,","3759.0,","3398.0,","97.0,","0.0,","0.0,",0.0]
"1.15631218501608243E18,",2019-07-30 21:14:42,"4.0,","46.0,","61.0,","280.0,","10439.0,","653.0,","106.0,","0.0,","0.0,",0.0]
"1.15631403885235814E18,",2019-07-30 21:22:04,"25.0,","33.0,","23.0,","101.0,","8248.0,","4254.0,","558.0,","0.0,","0.0,",0.0]
"1.15631533984571392E18,",2019-07-30 21:27:14,"2.0,","67.0,","50.0,","236.0,","81.0,","407.0,","0.0,","10.0,","11.109999656677246,",10.529999732971191]
"1.15631577404849357E18,",2019-07-30 21:28:58,"4.0,","44.0,","11.0,","58.0,","208.0,","728.0,","23.0,","0.0,","0.0,",0.0]
"1.15632173615510733E18,",2019-07-30 21:52:39,"4.0,","44.0,","11.0,","58.0,","75.0,","201.0,","2.0,","0.0,","0.0,",0.0]
"1.15632306041440666E18,",2019-07-30 21:57:55,"1.0,","61.0,","53.0,","278.0,","1711.0,","1686.0,","51.0,","10.0,","11.109999656677246,",10.529999732971191]
"1.15632311060763034E18,",2019-07-30 21:58:07,"4.0,","44.0,","11.0,","58.0,","419.0,","766.0,","3.0,","0.0,","0.0,",0.0]
"1.15632358520570266E18,",2019-07-30 22:00:00,"3.0,","63.0,","35.0,","203.0,","273095.0,","2039.0,","1130.0,","10.0,","11.109999656677246,",10.529999732971191]
