tweet_id,priority,category,event_id,identifier,description,id,desc,level,intentType,exampleLowLevelTypes
212615137604018177,0.75,MovePeople,12.0,TRECIS-ITR-H-Types-v4-T1,"TREC-IS Incident Tweet Routing (High-Level) Information Types. Version four, Task 1, created for the 2020 edition of the track.",Report-MultimediaShare,The user is sharing images or video,High-level,Report,"['Video', 'Images', 'Map']"
212617058616225792,0.5,MultimediaShare,13.0,TRECIS-ITR-H-Types-v4-T1,"TREC-IS Incident Tweet Routing (High-Level) Information Types. Version four, Task 1, created for the 2020 edition of the track.",Report-ServiceAvailable,The user is reporting that they or someone else is providing a service,High-level,Report,"['HospitalOperating', 'ShelterOffered', 'WaterDistributionPoint', 'FoodDistributionPoint']"
212617469645438976,0.25,News,15.0,TRECIS-ITR-H-Types-v4-T1,"TREC-IS Incident Tweet Routing (High-Level) Information Types. Version four, Task 1, created for the 2020 edition of the track.",Report-Official,An official report by a government or public safety representative,High-level,Report,"['OfficialStatement', 'RegionalWarning', 'PublicAlert', 'PressRelease']"
212632141304041473,0.5,Factoid,7.0,TRECIS-ITR-H-Types-v4-T1,"TREC-IS Incident Tweet Routing (High-Level) Information Types. Version four, Task 1, created for the 2020 edition of the track.",Report-ThirdPartyObservation,The user is reporting a information that they recieved from someone else,High-level,Report,"['Group/IndividualMovement', 'PeopleEvacuating', 'DamageObserved', 'CollapsedStructure', 'ExplosionDamage', 'RoadBlocked', 'CompromisedBridge', 'CommunicationLinesDown']"
212659349779267584,0.25,Irrelevant,11.0,TRECIS-ITR-H-Types-v4-T1,"TREC-IS Incident Tweet Routing (High-Level) Information Types. Version four, Task 1, created for the 2020 edition of the track.",Report-NewSubEvent,The user is reporting a new occurence that public safety officers need to respond to.,High-level,Report,"['PeopleTrapped', 'UnexplodedBombFound', 'UnexplodedBomb', 'IndiscriminateShooting', 'GroupViolence', 'HostageTaken', 'MedicalEmergency']"
212660335415529475,0.25,Discussion,4.0,TRECIS-ITR-H-Types-v4-T1,"TREC-IS Incident Tweet Routing (High-Level) Information Types. Version four, Task 1, created for the 2020 edition of the track.",CallToAction-Donations,The user is asking people to donate goods/money,High-level,CallToAction,"['DonateMoney', 'DonateGoods', 'PromoteFundRaising']"
212670988956090371,0.25,Sentiment,18.0,TRECIS-ITR-H-Types-v4-T1,"TREC-IS Incident Tweet Routing (High-Level) Information Types. Version four, Task 1, created for the 2020 edition of the track.",Report-Hashtags,Reporting which hashtags correspond to each event,High-level,Report,[]
212678790353137664,0.75,EmergingThreats,6.0,TRECIS-ITR-H-Types-v4-T1,"TREC-IS Incident Tweet Routing (High-Level) Information Types. Version four, Task 1, created for the 2020 edition of the track.",Report-FirstPartyObservation,The user is giving an eye-witness account,High-level,Report,"['Group/IndividualMovement', 'PeopleEvacuating', 'DamageObserved', 'CollapsedStructure', 'ExplosionDamage', 'RoadBlocked', 'CompromisedBridge', 'CommunicationLinesDown']"
212679595655299072,0.5,ServiceAvailable,19.0,TRECIS-ITR-H-Types-v4-T1,"TREC-IS Incident Tweet Routing (High-Level) Information Types. Version four, Task 1, created for the 2020 edition of the track.",Report-OriginalEvent,A report of the original event occuring. This was in effect the 'Other-KnownAlready' category from 2018.,High-level,Report,[]
212692916794163200,0.25,Discussion,4.0,TRECIS-ITR-H-Types-v4-T1,"TREC-IS Incident Tweet Routing (High-Level) Information Types. Version four, Task 1, created for the 2020 edition of the track.",CallToAction-Donations,The user is asking people to donate goods/money,High-level,CallToAction,"['DonateMoney', 'DonateGoods', 'PromoteFundRaising']"
212700856590671874,0.25,Irrelevant,11.0,TRECIS-ITR-H-Types-v4-T1,"TREC-IS Incident Tweet Routing (High-Level) Information Types. Version four, Task 1, created for the 2020 edition of the track.",Report-NewSubEvent,The user is reporting a new occurence that public safety officers need to respond to.,High-level,Report,"['PeopleTrapped', 'UnexplodedBombFound', 'UnexplodedBomb', 'IndiscriminateShooting', 'GroupViolence', 'HostageTaken', 'MedicalEmergency']"
212706464366727169,0.25,News,15.0,TRECIS-ITR-H-Types-v4-T1,"TREC-IS Incident Tweet Routing (High-Level) Information Types. Version four, Task 1, created for the 2020 edition of the track.",Report-Official,An official report by a government or public safety representative,High-level,Report,"['OfficialStatement', 'RegionalWarning', 'PublicAlert', 'PressRelease']"
212824504689360896,0.25,News,15.0,TRECIS-ITR-H-Types-v4-T1,"TREC-IS Incident Tweet Routing (High-Level) Information Types. Version four, Task 1, created for the 2020 edition of the track.",Report-Official,An official report by a government or public safety representative,High-level,Report,"['OfficialStatement', 'RegionalWarning', 'PublicAlert', 'PressRelease']"
212841818780467200,0.25,News,15.0,TRECIS-ITR-H-Types-v4-T1,"TREC-IS Incident Tweet Routing (High-Level) Information Types. Version four, Task 1, created for the 2020 edition of the track.",Report-Official,An official report by a government or public safety representative,High-level,Report,"['OfficialStatement', 'RegionalWarning', 'PublicAlert', 'PressRelease']"
212847162315382785,0.25,News,15.0,TRECIS-ITR-H-Types-v4-T1,"TREC-IS Incident Tweet Routing (High-Level) Information Types. Version four, Task 1, created for the 2020 edition of the track.",Report-Official,An official report by a government or public safety representative,High-level,Report,"['OfficialStatement', 'RegionalWarning', 'PublicAlert', 'PressRelease']"
212847581733208064,0.25,News,15.0,TRECIS-ITR-H-Types-v4-T1,"TREC-IS Incident Tweet Routing (High-Level) Information Types. Version four, Task 1, created for the 2020 edition of the track.",Report-Official,An official report by a government or public safety representative,High-level,Report,"['OfficialStatement', 'RegionalWarning', 'PublicAlert', 'PressRelease']"
212887096262791168,0.25,News,15.0,TRECIS-ITR-H-Types-v4-T1,"TREC-IS Incident Tweet Routing (High-Level) Information Types. Version four, Task 1, created for the 2020 edition of the track.",Report-Official,An official report by a government or public safety representative,High-level,Report,"['OfficialStatement', 'RegionalWarning', 'PublicAlert', 'PressRelease']"
212937008484589570,0.5,Official,16.0,TRECIS-ITR-H-Types-v4-T1,"TREC-IS Incident Tweet Routing (High-Level) Information Types. Version four, Task 1, created for the 2020 edition of the track.",Report-News,The post is a news report providing/linking to current/continious coverage of the event,High-level,Other,"['NewsHeadline', 'NewsArticle']"
212970143511363587,0.25,Factoid,7.0,TRECIS-ITR-H-Types-v4-T1,"TREC-IS Incident Tweet Routing (High-Level) Information Types. Version four, Task 1, created for the 2020 edition of the track.",Report-ThirdPartyObservation,The user is reporting a information that they recieved from someone else,High-level,Report,"['Group/IndividualMovement', 'PeopleEvacuating', 'DamageObserved', 'CollapsedStructure', 'ExplosionDamage', 'RoadBlocked', 'CompromisedBridge', 'CommunicationLinesDown']"
213002380910927874,0.25,News,15.0,TRECIS-ITR-H-Types-v4-T1,"TREC-IS Incident Tweet Routing (High-Level) Information Types. Version four, Task 1, created for the 2020 edition of the track.",Report-Official,An official report by a government or public safety representative,High-level,Report,"['OfficialStatement', 'RegionalWarning', 'PublicAlert', 'PressRelease']"
213003463032963072,0.25,News,15.0,TRECIS-ITR-H-Types-v4-T1,"TREC-IS Incident Tweet Routing (High-Level) Information Types. Version four, Task 1, created for the 2020 edition of the track.",Report-Official,An official report by a government or public safety representative,High-level,Report,"['OfficialStatement', 'RegionalWarning', 'PublicAlert', 'PressRelease']"
213007598637678592,0.25,News,15.0,TRECIS-ITR-H-Types-v4-T1,"TREC-IS Incident Tweet Routing (High-Level) Information Types. Version four, Task 1, created for the 2020 edition of the track.",Report-Official,An official report by a government or public safety representative,High-level,Report,"['OfficialStatement', 'RegionalWarning', 'PublicAlert', 'PressRelease']"
213015790109196288,0.5,MultimediaShare,13.0,TRECIS-ITR-H-Types-v4-T1,"TREC-IS Incident Tweet Routing (High-Level) Information Types. Version four, Task 1, created for the 2020 edition of the track.",Report-ServiceAvailable,The user is reporting that they or someone else is providing a service,High-level,Report,"['HospitalOperating', 'ShelterOffered', 'WaterDistributionPoint', 'FoodDistributionPoint']"
213047834579173377,0.5,MultimediaShare,13.0,TRECIS-ITR-H-Types-v4-T1,"TREC-IS Incident Tweet Routing (High-Level) Information Types. Version four, Task 1, created for the 2020 edition of the track.",Report-ServiceAvailable,The user is reporting that they or someone else is providing a service,High-level,Report,"['HospitalOperating', 'ShelterOffered', 'WaterDistributionPoint', 'FoodDistributionPoint']"
213070509003374592,0.5,Factoid,7.0,TRECIS-ITR-H-Types-v4-T1,"TREC-IS Incident Tweet Routing (High-Level) Information Types. Version four, Task 1, created for the 2020 edition of the track.",Report-ThirdPartyObservation,The user is reporting a information that they recieved from someone else,High-level,Report,"['Group/IndividualMovement', 'PeopleEvacuating', 'DamageObserved', 'CollapsedStructure', 'ExplosionDamage', 'RoadBlocked', 'CompromisedBridge', 'CommunicationLinesDown']"
213125177540739072,0.25,Irrelevant,11.0,TRECIS-ITR-H-Types-v4-T1,"TREC-IS Incident Tweet Routing (High-Level) Information Types. Version four, Task 1, created for the 2020 edition of the track.",Report-NewSubEvent,The user is reporting a new occurence that public safety officers need to respond to.,High-level,Report,"['PeopleTrapped', 'UnexplodedBombFound', 'UnexplodedBomb', 'IndiscriminateShooting', 'GroupViolence', 'HostageTaken', 'MedicalEmergency']"
213138934887223296,0.25,MultimediaShare,13.0,TRECIS-ITR-H-Types-v4-T1,"TREC-IS Incident Tweet Routing (High-Level) Information Types. Version four, Task 1, created for the 2020 edition of the track.",Report-ServiceAvailable,The user is reporting that they or someone else is providing a service,High-level,Report,"['HospitalOperating', 'ShelterOffered', 'WaterDistributionPoint', 'FoodDistributionPoint']"
213266525606526977,0.25,News,15.0,TRECIS-ITR-H-Types-v4-T1,"TREC-IS Incident Tweet Routing (High-Level) Information Types. Version four, Task 1, created for the 2020 edition of the track.",Report-Official,An official report by a government or public safety representative,High-level,Report,"['OfficialStatement', 'RegionalWarning', 'PublicAlert', 'PressRelease']"
213275195224494080,0.5,Donations,5.0,TRECIS-ITR-H-Types-v4-T1,"TREC-IS Incident Tweet Routing (High-Level) Information Types. Version four, Task 1, created for the 2020 edition of the track.",CallToAction-MovePeople,The user is asking people to leave an area or go to another area,High-level,CallToAction,"['EvacuateNow', 'GatherAt']"
213295311106482178,0.25,News,15.0,TRECIS-ITR-H-Types-v4-T1,"TREC-IS Incident Tweet Routing (High-Level) Information Types. Version four, Task 1, created for the 2020 edition of the track.",Report-Official,An official report by a government or public safety representative,High-level,Report,"['OfficialStatement', 'RegionalWarning', 'PublicAlert', 'PressRelease']"
213303712284811264,0.75,Official,16.0,TRECIS-ITR-H-Types-v4-T1,"TREC-IS Incident Tweet Routing (High-Level) Information Types. Version four, Task 1, created for the 2020 edition of the track.",Report-News,The post is a news report providing/linking to current/continious coverage of the event,High-level,Other,"['NewsHeadline', 'NewsArticle']"
213307550081359872,0.25,Irrelevant,11.0,TRECIS-ITR-H-Types-v4-T1,"TREC-IS Incident Tweet Routing (High-Level) Information Types. Version four, Task 1, created for the 2020 edition of the track.",Report-NewSubEvent,The user is reporting a new occurence that public safety officers need to respond to.,High-level,Report,"['PeopleTrapped', 'UnexplodedBombFound', 'UnexplodedBomb', 'IndiscriminateShooting', 'GroupViolence', 'HostageTaken', 'MedicalEmergency']"
213336062980915200,0.5,Official,16.0,TRECIS-ITR-H-Types-v4-T1,"TREC-IS Incident Tweet Routing (High-Level) Information Types. Version four, Task 1, created for the 2020 edition of the track.",Report-News,The post is a news report providing/linking to current/continious coverage of the event,High-level,Other,"['NewsHeadline', 'NewsArticle']"
213348184506908673,0.75,MovePeople,12.0,TRECIS-ITR-H-Types-v4-T1,"TREC-IS Incident Tweet Routing (High-Level) Information Types. Version four, Task 1, created for the 2020 edition of the track.",Report-MultimediaShare,The user is sharing images or video,High-level,Report,"['Video', 'Images', 'Map']"
213356292113305600,0.5,Weather,22.0,TRECIS-ITR-H-Types-v4-T1,"TREC-IS Incident Tweet Routing (High-Level) Information Types. Version four, Task 1, created for the 2020 edition of the track.",Other-Sentiment,The post is expressing some sentiment about the event,High-level,Other,"['Sadness', 'Hope', 'Support', 'Wellwishing']"
213373622943891457,0.5,Factoid,7.0,TRECIS-ITR-H-Types-v4-T1,"TREC-IS Incident Tweet Routing (High-Level) Information Types. Version four, Task 1, created for the 2020 edition of the track.",Report-ThirdPartyObservation,The user is reporting a information that they recieved from someone else,High-level,Report,"['Group/IndividualMovement', 'PeopleEvacuating', 'DamageObserved', 'CollapsedStructure', 'ExplosionDamage', 'RoadBlocked', 'CompromisedBridge', 'CommunicationLinesDown']"
213384297481113602,0.25,Factoid,7.0,TRECIS-ITR-H-Types-v4-T1,"TREC-IS Incident Tweet Routing (High-Level) Information Types. Version four, Task 1, created for the 2020 edition of the track.",Report-ThirdPartyObservation,The user is reporting a information that they recieved from someone else,High-level,Report,"['Group/IndividualMovement', 'PeopleEvacuating', 'DamageObserved', 'CollapsedStructure', 'ExplosionDamage', 'RoadBlocked', 'CompromisedBridge', 'CommunicationLinesDown']"
